n_stock,industry_ret,top_mean_excess,bottom_mean_excess,k_spread,k_score,dispersion_std,iqr_excess,positive_ratio,negative_ratio,date,industry,window,k_zscore,k_pct
20,-0.012603643579347954,0.04196428004380257,-0.055019861040039975,0.09698414108384254,0.09698414108384254,0.03786467764955044,0.04557693592190459,0.65,0.35,2026-06-23,休闲食品,3,1.2750479930303413,0.8695652173913043
16,0.005408946970907464,0.06336717847138859,-0.06901944870996637,0.13238662718135497,0.13238662718135497,0.059705912417926686,0.03524036792317642,0.375,0.625,2026-06-23,互联网电商,3,1.0785208522898497,0.857707509881423
13,-0.03968699791013332,0.06932966477790331,-0.05720050768343564,0.12653017246133896,0.12653017246133896,0.04593943048268811,0.0342874345309756,0.38461538461538464,0.6153846153846154,2026-06-23,能源金属,3,1.091427924986821,0.8537549407114624
13,-0.009634607330484709,0.08715404982525232,-0.04070763142543021,0.12786168125068254,0.12786168125068254,0.060143989855675255,0.037907852641632545,0.46153846153846156,0.5384615384615384,2026-06-23,油服工程,3,0.5799548819700323,0.849802371541502
24,0.012861797772255577,0.05362242565948285,-0.042589993522858166,0.09621241918234102,0.09621241918234102,0.03452485829498851,0.03495137856519859,0.5,0.5,2026-06-23,食品加工,3,0.9235621654271343,0.849802371541502
11,0.010357186321492498,0.047748662543110255,-0.10563461015170214,0.1533832726948124,0.1533832726948124,0.06234586007501202,0.03214240670993829,0.18181818181818182,0.8181818181818182,2026-06-23,地面兵装Ⅱ,3,0.8177727776063178,0.8458498023715415
27,-0.014142941690258164,0.08515980597424429,-0.0452483104761362,0.13040811645038047,0.13040811645038047,0.05053166023476873,0.03753686001937906,0.5185185185185185,0.48148148148148145,2026-06-23,电机Ⅱ,3,0.9820270749071061,0.8458498023715415
30,0.01834688867287713,0.05067917421729495,-0.07806633848528009,0.12874551270257506,0.12874551270257506,0.057473335133240974,0.033714031119510324,0.13333333333333333,0.8666666666666667,2026-06-23,燃气Ⅱ,3,1.1576714608400762,0.8458498023715415
35,-0.016862108296758428,0.08915378546727742,-0.04118157347974077,0.1303353589470182,0.1303353589470182,0.04999555098050582,0.052794943304017794,0.5428571428571428,0.45714285714285713,2026-06-23,家电零部件Ⅱ,3,0.9969892180254356,0.83399209486166
21,-0.016273954686210932,0.0636488789751424,-0.05246979039664049,0.11611866937178289,0.11611866937178289,0.04397937894312132,0.05059826412091839,0.6190476190476191,0.38095238095238093,2026-06-23,小家电,3,0.9836553847845873,0.83399209486166
28,-0.02328823277599216,0.0856960203556148,-0.07961176368427791,0.1653077840398927,0.1653077840398927,0.05926658647494802,0.061165240750015615,0.4642857142857143,0.5357142857142857,2026-06-23,其他电源设备Ⅱ,3,1.0315945014407872,0.8300395256916996
